-983.510612	49.570999	41.472842
-980.133563	21.968956	-73.269593
-981.990040	-57.922345	-21.107162
-981.710885	35.083466	1.591299
-987.403842	35.192157	19.522619
-985.279321	58.918122	6.813440
-996.686528	-77.788199	-67.715186
-996.059482	-38.051818	-18.005184
-983.878358	-20.976180	0.393366
-990.023161	-79.455766	69.449605
-992.798201	-52.528501	-55.182906
-998.232165	68.829063	62.251442
-991.577382	-46.446999	5.897598
-989.816678	-57.619304	25.150651
-991.756782	-64.582896	-49.962701
-998.252111	73.869611	-62.126630
-983.884691	1.524832	70.734634
-992.292784	-75.900568	26.265470
-999.641373	-71.279970	-57.206381
-995.558991	-34.653067	74.663149
-982.157114	4.017957	42.683597
-996.213565	-58.589100	26.297405
-995.968903	-7.637338	-59.306442
-998.215906	67.742025	68.658180
-991.384629	44.035077	-71.433044
-983.056749	43.110449	-9.995223
-984.374541	55.941728	-17.580793
-992.753011	22.658933	-17.001205
-996.062247	51.816948	-9.087801
-993.965056	-60.157037	59.638913
-996.712621	-11.349101	43.501544
-993.550570	-41.391502	-52.111549
-994.579491	-58.561089	-67.797768
-984.713092	44.718469	32.276387
-981.326678	-16.439136	62.088956
-987.044124	-34.535597	-70.095104
-992.501146	-23.645585	2.893076
-985.619520	30.358400	-30.308718
-991.866976	-56.259300	53.077771
-987.521302	48.039859	-4.394664
-993.987629	-33.584384	6.104555
-983.956831	22.529666	-10.050302
-994.691515	60.901321	18.502737
-981.598513	27.191740	43.298123
-991.873522	-18.378332	-29.511506
-985.348292	-54.422311	44.775644
-995.707727	36.288500	42.676314
-982.398088	10.835127	-9.669606
-983.149575	36.372678	64.140243
-995.157812	-61.530721	-56.770167
-993.828906	36.247407	-67.837578
-991.348019	47.885029	54.761590
-995.187660	-6.008125	44.390204
-985.047582	-63.890060	73.489142
-986.783276	74.824328	25.713522
-996.461648	-73.634540	-18.336607
-986.246546	-49.970133	30.381151
-995.831537	56.140909	-21.377304
-989.838224	-41.305864	-69.871764
-981.748328	12.207931	-47.786395
-998.992488	8.533078	-70.839288
-991.395526	38.432102	-30.544477
-984.208540	0.794854	-38.577676
-988.296895	-52.378005	-13.861150
-991.212695	-72.383249	71.689024
-987.734801	-65.565677	53.241141
-984.013065	-55.796322	60.784375
-994.324787	-40.384514	7.129681
-984.275072	16.183496	5.006852
-984.183103	-70.916709	71.082803
-988.691347	29.679183	73.827863
-982.418548	-63.240868	-38.386612
-984.765084	38.420447	-61.059825
-982.029796	62.119857	73.050461
-985.354852	-52.266118	-57.128106
-999.933983	27.996158	-22.534585
-994.269682	18.545501	-19.484149
-982.807003	-57.980513	-70.833749
-997.567561	-9.768430	-77.610842
-994.065330	-29.141780	-16.428829
-995.812889	-73.407611	-32.155292
-995.147337	66.402898	40.277703
-999.920977	65.623272	-11.547310
-988.196007	-41.466452	68.369419
-984.089261	-10.025904	16.156313
-991.985598	62.057556	-54.682333
-981.389091	66.055758	23.351948
-990.107486	4.696878	30.173075
-984.126674	-44.670181	6.839528
-982.155016	78.595540	-79.082829
-996.411493	-0.193036	65.346060
-985.967627	-17.366686	59.985585
-992.673041	-9.965780	-7.771465
-985.385477	49.990838	-12.502088
-997.358823	42.268612	22.064514
-998.999741	74.857286	-20.064637
-987.704268	24.784462	7.809367
-994.639042	-25.012376	38.049538
-986.805953	-1.357100	2.346342
